repo_name,function_name,language,file_path,line,signature_excerpt,visibility,invocation_type,called_by,reference_count,string_reference_count,live_confidence,notes,owner_review,status
Solution,_S,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,186,"`))return!0;if(n.end){for(const e of n.end)if(e.type===""newline"")return!0}return!1;case""flow-collection"":for(const e of n.items){for(const i of e.start)if(i.type===""newline"")return!0;if(e.sep){for(const i of e.sep)if(i.type===""newline"")return!0}if(ol(e.key)||ol(e.value))return!0}return!1;default:ret",internal,"CLI, Handler, Test","playwright-report/trace/sw.bundle.js (4 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (4 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",11,0,high,,,
Solution,cC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,186,"`))return!0;if(n.end){for(const e of n.end)if(e.type===""newline"")return!0}return!1;case""flow-collection"":for(const e of n.items){for(const i of e.start)if(i.type===""newline"")return!0;if(e.sep){for(const i of e.sep)if(i.type===""newline"")return!0}if(ol(e.key)||ol(e.value))return!0}return!1;default:ret",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,fC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,188,"`+G.comment:$.comment=G.comment);const X=new Tt($);i.options.keepSourceTokens&&(X.srcToken=m),f.items.push(X)}}return g&&g<d&&l(g,""IMPOSSIBLE"",""Map comment with trailing content""),f.range=[r.offset,d,g??d],f}function uC({composeNode:n,composeEmptyNode:e},i,r,l,o){const u=(o==null?void 0:o.nodeClass)",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,pl,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,188,"`+G.comment:$.comment=G.comment);const X=new Tt($);i.options.keepSourceTokens&&(X.srcToken=m),f.items.push(X)}}return g&&g<d&&l(g,""IMPOSSIBLE"",""Map comment with trailing content""),f.range=[r.offset,d,g??d],f}function uC({composeNode:n,composeEmptyNode:e},i,r,l,o){const u=(o==null?void 0:o.nodeClass)",internal,"CLI, Handler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 1 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 1 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs)",12,2,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,uC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,188,"`+G.comment:$.comment=G.comment);const X=new Tt($);i.options.keepSourceTokens&&(X.srcToken=m),f.items.push(X)}}return g&&g<d&&l(g,""IMPOSSIBLE"",""Map comment with trailing content""),f.range=[r.offset,d,g??d],f}function uC({composeNode:n,composeEmptyNode:e},i,r,l,o){const u=(o==null?void 0:o.nodeClass)",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,ES,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,192,"`+A.comment:g.comment=A.comment),g.range=[r.offset,x,A.offset]}else g.range=[r.offset,x,x];return g}function _h(n,e,i,r,l,o){const u=i.type===""block-map""?cC(n,e,i,r,o):i.type===""block-seq""?uC(n,e,i,r,o):fC(n,e,i,r,o),f=u.constructor;return l===""!""||l===f.tagName?(u.tag=f.tagName,u):(l&&(u.tag=l),u)}",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,_h,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,192,"`+A.comment:g.comment=A.comment),g.range=[r.offset,x,A.offset]}else g.range=[r.offset,x,x];return g}function _h(n,e,i,r,l,o){const u=i.type===""block-map""?cC(n,e,i,r,o):i.type===""block-seq""?uC(n,e,i,r,o):fC(n,e,i,r,o),f=u.constructor;return l===""!""||l===f.tagName?(u.tag=f.tagName,u):(l&&(u.tag=l),u)}",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,hC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,192,"`+A.comment:g.comment=A.comment),g.range=[r.offset,x,A.offset]}else g.range=[r.offset,x,x];return g}function _h(n,e,i,r,l,o){const u=i.type===""block-map""?cC(n,e,i,r,o):i.type===""block-seq""?uC(n,e,i,r,o):fC(n,e,i,r,o),f=u.constructor;return l===""!""||l===f.tagName?(u.tag=f.tagName,u):(l&&(u.tag=l),u)}",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,AS,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,207,"`}const E=r+l.length+e.source.length;return{value:m,type:o,comment:l.comment,range:[r,E,E]}}function dC({offset:n,props:e},i,r){if(e[0].type!==""block-scalar-header"")return r(e[0],""IMPOSSIBLE"",""Block scalar header not found""),null;const{source:l}=e[0],o=l[0];let u=0,f="""",d=-1;for(let S=1;S<l.length;+",internal,"CLI, Handler, Test","tests/switcher.test.js (2 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",5,0,high,,,
Solution,TS,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,207,"`}const E=r+l.length+e.source.length;return{value:m,type:o,comment:l.comment,range:[r,E,E]}}function dC({offset:n,props:e},i,r){if(e[0].type!==""block-scalar-header"")return r(e[0],""IMPOSSIBLE"",""Block scalar header not found""),null;const{source:l}=e[0],o=l[0];let u=0,f="""",d=-1;for(let S=1;S<l.length;+",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,dC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,207,"`}const E=r+l.length+e.source.length;return{value:m,type:o,comment:l.comment,range:[r,E,E]}}function dC({offset:n,props:e},i,r){if(e[0].type!==""block-scalar-header"")return r(e[0],""IMPOSSIBLE"",""Block scalar header not found""),null;const{source:l}=e[0],o=l[0];let u=0,f="""",d=-1;for(let S=1;S<l.length;+",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,g,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,207,"`}const E=r+l.length+e.source.length;return{value:m,type:o,comment:l.comment,range:[r,E,E]}}function dC({offset:n,props:e},i,r){if(e[0].type!==""block-scalar-header"")return r(e[0],""IMPOSSIBLE"",""Block scalar header not found""),null;const{source:l}=e[0],o=l[0];let u=0,f="""",d=-1;for(let S=1;S<l.length;+",internal,"CLI, Handler, Test","src/browser-bridge.js (0 call refs, 1 string refs); playwright-report/trace/uiMode.C2Efnu2P.js (3 call refs, 0 string refs); playwright-report/trace/index.BCnMPevh.js (4 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (13 call refs, 6 string refs); tests/watcher.test.js (0 call refs, 2 string refs); tests/ai.test.js (0 call refs, 2 string refs); tests/commands/ai.coverage-additions.test.js (0 call refs, 5 string refs); tests/commands/handoff.coverage-additions.test.js (0 call refs, 1 string refs); playwright-report-ui/trace/uiMode.C2Efnu2P.js (3 call refs, 0 string refs); playwright-report-ui/trace/index.BCnMPevh.js (4 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (13 call refs, 6 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (44 call refs, 4 string refs)",84,27,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,gC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,207,"`}const E=r+l.length+e.source.length;return{value:m,type:o,comment:l.comment,range:[r,E,E]}}function dC({offset:n,props:e},i,r){if(e[0].type!==""block-scalar-header"")return r(e[0],""IMPOSSIBLE"",""Block scalar header not found""),null;const{source:l}=e[0],o=l[0];let u=0,f="""",d=-1;for(let S=1;S<l.length;+",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,mC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,207,"`}const E=r+l.length+e.source.length;return{value:m,type:o,comment:l.comment,range:[r,E,E]}}function dC({offset:n,props:e},i,r){if(e[0].type!==""block-scalar-header"")return r(e[0],""IMPOSSIBLE"",""Block scalar header not found""),null;const{source:l}=e[0],o=l[0];let u=0,f="""",d=-1;for(let S=1;S<l.length;+",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,pC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,207,"`}const E=r+l.length+e.source.length;return{value:m,type:o,comment:l.comment,range:[r,E,E]}}function dC({offset:n,props:e},i,r){if(e[0].type!==""block-scalar-header"")return r(e[0],""IMPOSSIBLE"",""Block scalar header not found""),null;const{source:l}=e[0],o=l[0];let u=0,f="""",d=-1;for(let S=1;S<l.length;+",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,yC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,211,"`:(l+=o+r[1],o="" ""),u=i.lastIndex;const f=/[ \t]*(.*)/sy;return f.lastIndex=u,r=f.exec(n),l+o+((r==null?void 0:r[1])??"""")}function yC(n,e){let i="""";for(let r=1;r<n.length-1;++r){const l=n[r];if(!(l===""\r""&&n[r+1]===`",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,bC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,217,"`)&&(i+=r>o?n.slice(o,r+1):l)}else i+=l}return(n[n.length-1]!=='""'||n.length===1)&&e(n.length,""MISSING_CHAR"",'Missing closing ""quote'),i}function bC(n,e){let i="""",r=n[e+1];for(;(r==="" ""||r===""	""||r===`",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,AC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,CS,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,Gd,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,NS,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,Pb,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,SC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,TC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,_C,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,qa,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs)",6,0,high,,,
Solution,wC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,xC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,222,"`,r:""\r"",t:""	"",v:""\v"",N:""",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,CC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,229,"${u}`:r}}i?(Array.prototype.push.apply(e.errors,this.errors),Array.prototype.push.apply(e.warnings,this.warnings)):(e.errors=this.errors,e.warnings=this.warnings),this.prelude=[],this.errors=[],this.warnings=[]}streamInfo(){return{comment:Pb(this.prelude).comment,directives:this.directives,errors:th",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",1,0,high,,,
Solution,NC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,229,"${u}`:r}}i?(Array.prototype.push.apply(e.errors,this.errors),Array.prototype.push.apply(e.warnings,this.warnings)):(e.errors=this.errors,e.warnings=this.warnings),this.prelude=[],this.errors=[],this.warnings=[]}streamInfo(){return{comment:Pb(this.prelude).comment,directives:this.directives,errors:th",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",1,0,high,,,
Solution,r,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,229,"${u}`:r}}i?(Array.prototype.push.apply(e.errors,this.errors),Array.prototype.push.apply(e.warnings,this.warnings)):(e.errors=this.errors,e.warnings=this.warnings),this.prelude=[],this.errors=[],this.warnings=[]}streamInfo(){return{comment:Pb(this.prelude).comment,directives:this.directives,errors:th",internal,"CLI, Handler, Test","hello.py (0 call refs, 1 string refs); index_repo.py (0 call refs, 1 string refs); src/browser-bridge.js (0 call refs, 1 string refs); src/llm/local-llm.js (0 call refs, 1 string refs); src/accounts/switcher.js (0 call refs, 1 string refs); playwright-report/trace/uiMode.C2Efnu2P.js (6 call refs, 0 string refs); playwright-report/trace/snapshot.v8KI4P3m.js (0 call refs, 1 string refs); playwright-report/trace/sw.bundle.js (4 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (21 call refs, 6 string refs); tests/sprint28-smoke.test.js (0 call refs, 4 string refs); tests/switcher.test.js (0 call refs, 2 string refs); tests/secrets-runner.test.js (0 call refs, 8 string refs); tests/profile-manager.test.js (0 call refs, 1 string refs); tests/sprint27-smoke.test.js (0 call refs, 2 string refs); tests/sprint26-smoke.test.js (0 call refs, 1 string refs)",249,55,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,MC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,233,"`,S=[{type:""block-scalar-header"",offset:o,indent:r,source:b}];return kS(S,d)||S.push({type:""newline"",offset:-1,indent:r,source:`",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,kC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,233,"`,S=[{type:""block-scalar-header"",offset:o,indent:r,source:b}];return kS(S,d)||S.push({type:""newline"",offset:-1,indent:r,source:`",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",1,0,high,,,
Solution,Eh,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,236,"`;if(n.type===""block-scalar""){const o=n.props[0];if(o.type!==""block-scalar-header"")throw new Error(""Invalid block scalar header"");o.source=r,n.source=l}else{const{offset:o}=n,u=""indent""in n?n.indent:-1,f=[{type:""block-scalar-header"",offset:o,indent:u,source:r}];kS(f,""end""in n?n.end:void 0)||f.push({",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,kS,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,236,"`;if(n.type===""block-scalar""){const o=n.props[0];if(o.type!==""block-scalar-header"")throw new Error(""Invalid block scalar header"");o.source=r,n.source=l}else{const{offset:o}=n,u=""indent""in n?n.indent:-1,f=[{type:""block-scalar-header"",offset:o,indent:u,source:r}];kS(f,""end""in n?n.end:void 0)||f.push({",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",3,0,high,,,
Solution,DC,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,237,"`});for(const d of Object.keys(n))d!==""type""&&d!==""offset""&&delete n[d];Object.assign(n,{type:""block-scalar"",indent:u,props:f,source:l})}}function kS(n,e){if(e)for(const i of e)switch(i.type){case""space"":case""comment"":n.push(i);break;case""newline"":return n.push(i),!0}return!1}function Eh(n,e,i){swit",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",1,0,high,,,
Solution,OS,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,237,"`});for(const d of Object.keys(n))d!==""type""&&d!==""offset""&&delete n[d];Object.assign(n,{type:""block-scalar"",indent:u,props:f,source:l})}}function kS(n,e){if(e)for(const i of e)switch(i.type){case""space"":case""comment"":n.push(i);break;case""newline"":return n.push(i),!0}return!1}function Eh(n,e,i){swit",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 1 string refs)",3,1,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,gc,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,237,"`});for(const d of Object.keys(n))d!==""type""&&d!==""offset""&&delete n[d];Object.assign(n,{type:""block-scalar"",indent:u,props:f,source:l})}}function kS(n,e){if(e)for(const i of e)switch(i.type){case""space"":case""comment"":n.push(i);break;case""newline"":return n.push(i),!0}return!1}function Eh(n,e,i){swit",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",5,0,high,,,
Solution,jS,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,237,"`});for(const d of Object.keys(n))d!==""type""&&d!==""offset""&&delete n[d];Object.assign(n,{type:""block-scalar"",indent:u,props:f,source:l})}}function kS(n,e){if(e)for(const i of e)switch(i.type){case""space"":case""comment"":n.push(i);break;case""newline"":return n.push(i),!0}return!1}function Eh(n,e,i){swit",internal,"CLI, Handler, Test","playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,ms,js,playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js,237,"`});for(const d of Object.keys(n))d!==""type""&&d!==""offset""&&delete n[d];Object.assign(n,{type:""block-scalar"",indent:u,props:f,source:l})}}function kS(n,e){if(e)for(const i of e)switch(i.type){case""space"":case""comment"":n.push(i);break;case""newline"":return n.push(i),!0}return!1}function Eh(n,e,i){swit",internal,"CLI, Handler, Test","src/resume-scheduler.js (1 call refs, 0 string refs); src/session-supervisor.js (2 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs); playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 1 string refs)",8,1,high,String-based references detected; check dynamic dispatch/config wiring.,,
